Ayden, Physics, Homework, 62.41010000539412 
Harrison, Social Studies, Classwork, 96.54318910052957 
Harrison, Social Studies, Classwork, 76.59258511908362 
Harrison, Social Studies, Classwork, 54.58544309204922 
Harrison, Social Studies, Classwork, 99.10030260269346 
Harrison, Social Studies, Classwork, 84.84799688681315 
Harrison, Social Studies, Classwork, 57.256478373107065 
Harrison, Social Studies, Classwork, 86.12628555206055 
Harrison, Social Studies, Classwork, 80.25000318626032 
Harrison, Social Studies, Classwork, 83.8044174739573 
Harrison, Social Studies, Classwork, 52.88079331225136 
Harrison, Social Studies, Classwork, 90.26821374980696 
Harrison, Social Studies, Classwork, 72.79616326965836 
Harrison, Social Studies, Classwork, 75.1927145572991 
Harrison, Social Studies, Classwork, 93.13646548952106 
Harrison, Social Studies, Classwork, 46.325942506227314 
Harrison, Social Studies, Quiz, 52.047150997231924 
Harrison, Social Studies, Quiz, 68.17923008326582 
Harrison, Social Studies, Quiz, 60.675427517175805 
Harrison, Social Studies, Quiz, 80.1368442914721 
Harrison, Social Studies, Quiz, 49.3239942005492 
Harrison, Social Studies, Quiz, 70.43982937409388 
Harrison, Social Studies, Quiz, 43.2318192249152 
Harrison, Social Studies, Quiz, 60.616638550558406 
Harrison, Social Studies, Quiz, 42.95443736895137 
Harrison, Social Studies, Quiz, 54.12881327233253 
Harrison, Social Studies, Quiz, 45.88574983705755 
Harrison, Social Studies, Quiz, 77.59638541229981 
Harrison, Social Studies, Quiz, 92.01674862991177 
Harrison, Social Studies, Quiz, 74.14021225496737 
Harrison, Social Studies, Quiz, 89.96228560391665 
Harrison, Social Studies, Quiz, 92.26782981531076 
Harrison, Social Studies, Quiz, 83.08403862024451 
Harrison, Social Studies, Quiz, 62.99295810684559 
Harrison, Social Studies, Quiz, 95.70173987767353 
Harrison, Social Studies, Quiz, 73.19015524687508 
Harrison, Social Studies, Test, 93.2640309053946 
Harrison, Social Studies, Test, 60.05743317748992 
Harrison, Social Studies, Test, 97.51801416428171 
Harrison, Social Studies, Test, 97.93223146005002 
Harrison, Social Studies, Test, 91.4096874265463 
Harrison, Social Studies, Test, 54.89298686816092 
Harrison, Social Studies, Test, 59.77681332098496 
Harrison, Social Studies, Test, 46.01136176746866 
Harrison, Social Studies, Test, 69.71893378278149 
Harrison, Social Studies, Test, 42.52612308006394 
Harrison, Social Studies, Test, 53.85476783994964 
Harrison, Social Studies, Test, 44.0587868297576 
Harrison, Social Studies, Test, 87.50250254066245 
Harrison, Social Studies, Test, 60.665715805878975 
Harrison, Social Studies, Test, 82.0414782553759 
Harrison, Social Studies, Test, 85.04133689686977 
Harrison, Social Studies, Test, 72.8528824366957 
Harrison, Social Studies, Test, 72.96002147724585 
Harrison, Social Studies, Test, 62.25878633378855 
Harrison, Social Studies, Test, 91.61542453003739 
Elijah, Physics, Homework, 51.16016847468838 
Elijah, Physics, Homework, 61.08560390507749 
Elijah, Physics, Homework, 46.08002866943937 
Elijah, Physics, Homework, 90.41108203399838 
Elijah, Physics, Homework, 94.35228861756423 
Elijah, Physics, Homework, 42.577383719237666 
Elijah, Physics, Homework, 67.16833288373101 
Elijah, Physics, Homework, 80.07767171134796 
Elijah, Physics, Homework, 50.96292472715095 
Elijah, Physics, Homework, 40.95412154992337 
Elijah, Physics, Homework, 77.54239659858175 
Elijah, Physics, Homework, 57.30577611095046 
Elijah, Physics, Homework, 72.73991081273786 
Elijah, Physics, Homework, 55.80914122767034 
Elijah, Physics, Homework, 87.47624418111812 
Elijah, Physics, Homework, 82.23840820998632 
Elijah, Physics, Homework, 76.54889103112961 
Elijah, Physics, Homework, 67.95075048796039 
Elijah, Physics, Homework, 98.15522147980651 
Elijah, Physics, Homework, 71.80387351648969 
Elijah, Physics, Classwork, 53.902551438805965 
Elijah, Physics, Classwork, 83.06025396600913 
Elijah, Physics, Classwork, 58.82195334258059 
Elijah, Physics, Classwork, 49.190613694476475 
Elijah, Physics, Classwork, 98.89233920151584 
Elijah, Physics, Classwork, 84.82718890330901 
Elijah, Physics, Classwork, 54.9588531741214 
Elijah, Physics, Classwork, 86.00848801057947 
Elijah, Physics, Classwork, 63.452000151105395 
Elijah, Physics, Classwork, 85.92363049878088 
Elijah, Physics, Classwork, 61.42121773437962 
Elijah, Physics, Classwork, 72.55767315464522 
Elijah, Physics, Classwork, 75.04100806853711 
Elijah, Physics, Classwork, 57.105339075993314 
Elijah, Physics, Classwork, 75.0574474571141 
Elijah, Physics, Classwork, 41.43965828502566 
Elijah, Physics, Classwork, 92.84114095755466 
Elijah, Physics, Classwork, 92.97990216157004 
Elijah, Physics, Classwork, 82.83085303970623 
Elijah, Physics, Classwork, 44.73840354384076 
Elijah, Physics, Quiz, 99.13047627828126 
Elijah, Physics, Quiz, 82.04374119116085 
Elijah, Physics, Quiz, 67.93802840008578 
Elijah, Physics, Quiz, 87.9981972201706 
Elijah, Physics, Quiz, 54.64374098052898 
Elijah, Physics, Quiz, 40.79432085922599 
Elijah, Physics, Quiz, 77.71015250445467 
Elijah, Physics, Quiz, 99.65409533165436 
Elijah, Physics, Quiz, 81.38356988027903 
Elijah, Physics, Quiz, 72.4393480977393 
Elijah, Physics, Quiz, 60.151775414062506 
Elijah, Physics, Quiz, 40.337267355663364 
Elijah, Physics, Quiz, 81.32388458539756 
Elijah, Physics, Quiz, 69.01693248711186 
Elijah, Physics, Quiz, 73.25505169164441 
Elijah, Physics, Quiz, 41.136567565415575 
Elijah, Physics, Quiz, 54.098239555215905 
Elijah, Physics, Quiz, 46.549520252341196 
Elijah, Physics, Quiz, 93.00799153820844 
Elijah, Physics, Quiz, 45.436957427178655 
Elijah, Physics, Test, 45.51993036586336 
Elijah, Physics, Test, 85.64025604104746 
Elijah, Physics, Test, 78.42724673929399 
Elijah, Physics, Test, 68.97885604917892 
Elijah, Physics, Test, 74.83173247748208 
Elijah, Physics, Test, 71.52689124938547 
Elijah, Physics, Test, 88.5813852943675 
Elijah, Physics, Test, 77.7247837990287 
Elijah, Physics, Test, 79.17899671273867 
Elijah, Physics, Test, 51.09072600199414 
Elijah, Physics, Test, 59.296310942167125 
Elijah, Physics, Test, 97.29571596412032 
Elijah, Physics, Test, 88.25068723519736 
Elijah, Physics, Test, 67.44341583007981 
Elijah, Physics, Test, 64.24648826215085 
Elijah, Physics, Test, 86.3546404281469 
Elijah, Physics, Test, 88.23796892831987 
Elijah, Physics, Test, 58.17473432272499 
Elijah, Physics, Test, 47.14999909964658 
Elijah, Physics, Test, 47.595337219528105 
Elijah, Computer Science, Homework, 99.04883312294629 
Elijah, Computer Science, Homework, 86.25430503249436 
Elijah, Computer Science, Homework, 93.06112754405365 
Elijah, Computer Science, Homework, 90.99604734266435 
Elijah, Computer Science, Homework, 46.228263184719765 
Elijah, Computer Science, Homework, 58.995034404323356 
Elijah, Computer Science, Homework, 62.93462351184807 
Elijah, Computer Science, Homework, 74.07275811830692 
Elijah, Computer Science, Homework, 67.9742101836679 
Elijah, Computer Science, Homework, 56.75667079107879 
Elijah, Computer Science, Homework, 46.000555638535644 
Elijah, Computer Science, Homework, 65.45290543700561 
Elijah, Computer Science, Homework, 67.06853687824363 
Elijah, Computer Science, Homework, 95.75170161232214 
Elijah, Computer Science, Homework, 95.89279814585734 
Elijah, Computer Science, Homework, 75.1519789303539 
Elijah, Computer Science, Homework, 64.61609609297282 
Elijah, Computer Science, Homework, 49.38785559886457 
Elijah, Computer Science, Homework, 97.79751362440365 
Elijah, Computer Science, Homework, 47.9818012184878 
Elijah, Computer Science, Classwork, 94.43616733247217 
Elijah, Computer Science, Classwork, 62.3324191439888 
Elijah, Computer Science, Classwork, 41.422058522969955 
Elijah, Computer Science, Classwork, 77.94411686735998 
Elijah, Computer Science, Classwork, 62.88224079206084 
Elijah, Computer Science, Classwork, 48.12276980996475 
Elijah, Computer Science, Classwork, 83.48047834297961 
Elijah, Computer Science, Classwork, 61.81588398998174 
Elijah, Computer Science, Classwork, 97.19383630254673 
Elijah, Computer Science, Classwork, 69.8997795786036 
Elijah, Computer Science, Classwork, 53.986674323266016 
Elijah, Computer Science, Classwork, 45.46810324602055 
Elijah, Computer Science, Classwork, 52.02012319608566 
Elijah, Computer Science, Classwork, 96.03000084232181 
Elijah, Computer Science, Classwork, 43.04639716389122 
Elijah, Computer Science, Classwork, 94.01580070567148 
Elijah, Computer Science, Classwork, 57.68296838395125 
Elijah, Computer Science, Classwork, 51.589768709831645 
Elijah, Computer Science, Classwork, 61.16379340577315 
Elijah, Computer Science, Classwork, 95.81220402410477 
Elijah, Computer Science, Quiz, 56.60414391833463 
Elijah, Computer Science, Quiz, 87.5707280825028 
Elijah, Computer Science, Quiz, 85.62196923132518 
Elijah, Computer Science, Quiz, 62.92595181701796 
Elijah, Computer Science, Quiz, 61.06689520201971 
Elijah, Computer Science, Quiz, 77.06134849499148 
Elijah, Computer Science, Quiz, 96.59249353842134 
Elijah, Computer Science, Quiz, 62.75086429923668 
Elijah, Computer Science, Quiz, 66.53371513477951 
Elijah, Computer Science, Quiz, 86.8868078556411 
Elijah, Computer Science, Quiz, 96.8820037769429 
Elijah, Computer Science, Quiz, 87.24866906844227 
Elijah, Computer Science, Quiz, 47.95565406281914 
Elijah, Computer Science, Quiz, 93.22025907844892 
Elijah, Computer Science, Quiz, 93.51490497921966 
Elijah, Computer Science, Quiz, 52.27557019417577 
Elijah, Computer Science, Quiz, 79.3449731164772 
Elijah, Computer Science, Quiz, 92.7243394268821 
Elijah, Computer Science, Quiz, 87.90493561371818 
Elijah, Computer Science, Quiz, 89.65128963262028 
Elijah, Computer Science, Test, 41.193999066230504 
Elijah, Computer Science, Test, 52.66238368070726 
Elijah, Computer Science, Test, 51.087561417936286 
Elijah, Computer Science, Test, 49.145273031338206 
Elijah, Computer Science, Test, 71.68224936443467 
Elijah, Computer Science, Test, 67.69881980190866 
Elijah, Computer Science, Test, 64.374491169674 
Elijah, Computer Science, Test, 72.4353855651849 
Elijah, Computer Science, Test, 66.52650107129811 
Elijah, Computer Science, Test, 57.714640858382914 
Elijah, Computer Science, Test, 92.13587715459327 
Elijah, Computer Science, Test, 82.65389308264008 
Elijah, Computer Science, Test, 81.25724132216186 
Elijah, Computer Science, Test, 90.48673003666113 
Elijah, Computer Science, Test, 45.339736209758 
Elijah, Computer Science, Test, 49.54572311013916 
Elijah, Computer Science, Test, 79.5483542979631 
Elijah, Computer Science, Test, 83.10076571737828 
Elijah, Computer Science, Test, 50.459363017690706 
Elijah, Computer Science, Test, 95.22489624249566 
Elijah, Pre-algebra, Homework, 46.84332056825298 
Elijah, Pre-algebra, Homework, 66.94114977812126 
Elijah, Pre-algebra, Homework, 79.16632435002464 
Elijah, Pre-algebra, Homework, 84.68663439170578 
Elijah, Pre-algebra, Homework, 86.04006448985074 
Elijah, Pre-algebra, Homework, 73.45080967756981 
Elijah, Pre-algebra, Homework, 49.329946892602635 
Elijah, Pre-algebra, Homework, 50.168463275031755 
Elijah, Pre-algebra, Homework, 50.950318180037 
Elijah, Pre-algebra, Homework, 44.70135353790758 
Elijah, Pre-algebra, Homework, 86.44742890534519 
Elijah, Pre-algebra, Homework, 85.6111524394077 
Elijah, Pre-algebra, Homework, 54.72907099098053 
Elijah, Pre-algebra, Homework, 94.50156086731599 
Elijah, Pre-algebra, Homework, 94.96243096960114 
Elijah, Pre-algebra, Homework, 45.896324816267224 
Elijah, Pre-algebra, Homework, 85.50551563305703 
Elijah, Pre-algebra, Homework, 97.28227675511414 
Elijah, Pre-algebra, Homework, 40.53899067754959 
Elijah, Pre-algebra, Homework, 79.5422346110718 
Elijah, Pre-algebra, Classwork, 67.72512868484637 
Elijah, Pre-algebra, Classwork, 84.17029521664038 
Elijah, Pre-algebra, Classwork, 51.508420151881346 
Elijah, Pre-algebra, Classwork, 61.45983835379562 
Elijah, Pre-algebra, Classwork, 61.874687953529765 
Elijah, Pre-algebra, Classwork, 76.16616924574379 
Elijah, Pre-algebra, Classwork, 75.31257259452883 
Elijah, Pre-algebra, Classwork, 58.224805692449024 
Elijah, Pre-algebra, Classwork, 65.90201875175012 
Elijah, Pre-algebra, Classwork, 92.56968021821703 
Elijah, Pre-algebra, Classwork, 73.87126158192959 
Elijah, Pre-algebra, Classwork, 79.06007389977333 
Elijah, Pre-algebra, Classwork, 55.69706590501224 
Elijah, Pre-algebra, Classwork, 86.05057578396259 
Elijah, Pre-algebra, Classwork, 50.51745309486679 
Elijah, Pre-algebra, Classwork, 50.462043216547514 
Elijah, Pre-algebra, Classwork, 60.37600561153076 
Elijah, Pre-algebra, Classwork, 82.38606006282413 
Elijah, Pre-algebra, Classwork, 75.94503333364983 
Elijah, Pre-algebra, Classwork, 55.90475270201091 
Elijah, Pre-algebra, Quiz, 63.28307480231366 
Elijah, Pre-algebra, Quiz, 88.79085347844617 
Elijah, Pre-algebra, Quiz, 90.67396980538001 
Elijah, Pre-algebra, Quiz, 69.11269831422078 
Elijah, Pre-algebra, Quiz, 82.92181889402941 
Elijah, Pre-algebra, Quiz, 74.3504767184027 
Elijah, Pre-algebra, Quiz, 89.64366908026716 
Elijah, Pre-algebra, Quiz, 54.936634064424126 
Elijah, Pre-algebra, Quiz, 46.58429981202226 
Elijah, Pre-algebra, Quiz, 64.70514748647307 
Elijah, Pre-algebra, Quiz, 50.133479045689306 
Elijah, Pre-algebra, Quiz, 97.23600644448177 
Elijah, Pre-algebra, Quiz, 80.36807952789049 
Elijah, Pre-algebra, Quiz, 88.85417677003828 
Elijah, Pre-algebra, Quiz, 61.48668695348516 
Elijah, Pre-algebra, Quiz, 59.23866692054082 
Elijah, Pre-algebra, Quiz, 92.4944610636052 
Elijah, Pre-algebra, Quiz, 57.56092474216514 
Elijah, Pre-algebra, Quiz, 97.872807800755 
Elijah, Pre-algebra, Quiz, 68.5193543285177 
Elijah, Pre-algebra, Test, 84.35277141943936 
Elijah, Pre-algebra, Test, 62.004186949900344 
Elijah, Pre-algebra, Test, 66.1005017009368 
Elijah, Pre-algebra, Test, 49.75418281781542 
Elijah, Pre-algebra, Test, 88.13479410171604 
Elijah, Pre-algebra, Test, 53.60269385353349 
Elijah, Pre-algebra, Test, 71.66477855768035 
Elijah, Pre-algebra, Test, 83.62513344855276 
Elijah, Pre-algebra, Test, 41.01924267615823 
Elijah, Pre-algebra, Test, 89.40234086494159 
Elijah, Pre-algebra, Test, 57.66748250571193 
Elijah, Pre-algebra, Test, 86.01485799209279 
Elijah, Pre-algebra, Test, 46.879737602422566 
Elijah, Pre-algebra, Test, 63.054083492187196 
Elijah, Pre-algebra, Test, 69.35034433213758 
Elijah, Pre-algebra, Test, 97.47645619618189 
Elijah, Pre-algebra, Test, 45.234337306578254 
Elijah, Pre-algebra, Test, 56.688781136268744 
Elijah, Pre-algebra, Test, 70.23510556906253 
Elijah, Pre-algebra, Test, 87.54738519018326 
Elijah, English, Homework, 94.76718614963892 
Elijah, English, Homework, 83.7864621841018 
Elijah, English, Homework, 95.21048973823302 
Elijah, English, Homework, 98.65309732563375 
Elijah, English, Homework, 53.93446492984742 
Elijah, English, Homework, 53.19564236262042 
Elijah, English, Homework, 98.27583290801684 
Elijah, English, Homework, 57.04231321532197 
Elijah, English, Homework, 68.61108937900366 
Elijah, English, Homework, 61.02802817626681 
Elijah, English, Homework, 87.73889797297593 
Elijah, English, Homework, 81.38892199289631 
Elijah, English, Homework, 46.33410408673245 
Elijah, English, Homework, 52.56524856867007 
Elijah, English, Homework, 86.46112961178682 
Elijah, English, Homework, 45.44354067972355 
Elijah, English, Homework, 41.808086504476684 
Elijah, English, Homework, 88.39004162537643 
Elijah, English, Homework, 84.59566637490292 
Elijah, English, Homework, 68.25293484775057 
Elijah, English, Classwork, 58.015604558597914 
Elijah, English, Classwork, 73.92306977645774 
Elijah, English, Classwork, 72.2367377565503 
Elijah, English, Classwork, 57.02815256058753 
Elijah, English, Classwork, 81.734017797897 
Elijah, English, Classwork, 62.67138399162481 
Elijah, English, Classwork, 90.0759879444204 
Elijah, English, Classwork, 76.28742477218577 
Elijah, English, Classwork, 51.28026372655501 
Elijah, English, Classwork, 53.24884489899262 
Elijah, English, Classwork, 78.14146580331213 
Elijah, English, Classwork, 58.75363059855751 
Elijah, English, Classwork, 42.647537493501346 
Elijah, English, Classwork, 84.59855125921561 
Elijah, English, Classwork, 50.88466042193001 
Elijah, English, Classwork, 98.4342354430537 
Elijah, English, Classwork, 48.61480868470489 
Elijah, English, Classwork, 50.50394154212899 
Elijah, English, Classwork, 71.38947439167154 
Elijah, English, Classwork, 55.51432937753982 
Elijah, English, Quiz, 93.49679948682828 
Elijah, English, Quiz, 91.92427071543264 
Elijah, English, Quiz, 79.32233701081248 
Elijah, English, Quiz, 94.24922583885672 
Elijah, English, Quiz, 53.97007145279463 
Elijah, English, Quiz, 66.83741787399046 
Elijah, English, Quiz, 86.79227083007652 
Elijah, English, Quiz, 84.93007550395708 
Elijah, English, Quiz, 51.31050638162753 
Elijah, English, Quiz, 43.851677380034516 
Elijah, English, Quiz, 48.797479121736295 
Elijah, English, Quiz, 76.79474057064954 
Elijah, English, Quiz, 86.71870162715669 
Elijah, English, Quiz, 48.593603126613864 
Elijah, English, Quiz, 85.46390238571828 
Elijah, English, Quiz, 41.984108224379284 
Elijah, English, Quiz, 57.62506159329476 
Elijah, English, Quiz, 60.56913404638446 
Elijah, English, Quiz, 47.01020000217064 
Elijah, English, Quiz, 67.07184647582204 
Elijah, English, Test, 91.67427396422052 
Elijah, English, Test, 92.10603374663964 
Elijah, English, Test, 64.06128772463147 
Elijah, English, Test, 56.699213385410346 
Elijah, English, Test, 64.8828517810411 
Elijah, English, Test, 50.319682199198155 
Elijah, English, Test, 58.13996131498392 
Elijah, English, Test, 54.76464172933444 
Elijah, English, Test, 77.9932075157292 
Elijah, English, Test, 55.53052534276232 
Elijah, English, Test, 70.87189707295522 
Elijah, English, Test, 43.113880724268135 
Elijah, English, Test, 63.26352911516939 
Elijah, English, Test, 42.91529160655123 
Elijah, English, Test, 62.10679268121952 
Elijah, English, Test, 66.51017311736145 
Elijah, English, Test, 79.7666942226634 
Elijah, English, Test, 64.5559870985585 
Elijah, English, Test, 50.610178436995724 
Elijah, English, Test, 63.92034043716728 
Elijah, Social Studies, Homework, 58.122001170548415 
Elijah, Social Studies, Homework, 88.2268204056133 
Elijah, Social Studies, Homework, 42.73683705523916 
Elijah, Social Studies, Homework, 68.30123302069289 
Elijah, Social Studies, Homework, 87.83278286032021 
Elijah, Social Studies, Homework, 90.29534941434773 
Elijah, Social Studies, Homework, 82.51931293910903 
Elijah, Social Studies, Homework, 47.79283623039681 
Elijah, Social Studies, Homework, 40.6852793578104 
Elijah, Social Studies, Homework, 51.172016782580016 
Elijah, Social Studies, Homework, 52.691176094726096 
Elijah, Social Studies, Homework, 55.69025210135136 
Elijah, Social Studies, Homework, 64.06432578744187 
Elijah, Social Studies, Homework, 44.38105558526869 
Elijah, Social Studies, Homework, 84.01851967926822 
Elijah, Social Studies, Homework, 54.298185521032416 
Elijah, Social Studies, Homework, 60.311836356824514 
Elijah, Social Studies, Homework, 77.51094580133784 
Elijah, Social Studies, Homework, 69.42839861232446 
Elijah, Social Studies, Homework, 70.0598839236598 
Elijah, Social Studies, Classwork, 67.25345069593695 
Elijah, Social Studies, Classwork, 60.791694808615915 
Elijah, Social Studies, Classwork, 51.06021088672863 
Elijah, Social Studies, Classwork, 69.43988878019442 
Elijah, Social Studies, Classwork, 49.30870926369165 
Elijah, Social Studies, Classwork, 79.75181408211313 
Elijah, Social Studies, Classwork, 48.06020293210211 
Elijah, Social Studies, Classwork, 60.460021078879564 
Elijah, Social Studies, Classwork, 49.531271696934326 
Elijah, Social Studies, Classwork, 55.49129378426013 
Elijah, Social Studies, Classwork, 92.75005347124254 
Elijah, Social Studies, Classwork, 68.89050937246229 
Elijah, Social Studies, Classwork, 80.96486864226424 
Elijah, Social Studies, Classwork, 45.670324803266936 
Elijah, Social Studies, Classwork, 90.44272004257041 
Elijah, Social Studies, Classwork, 95.3842666993275 
Elijah, Social Studies, Classwork, 80.81548786717329 
Elijah, Social Studies, Classwork, 97.89836208478684 
Elijah, Social Studies, Classwork, 43.43935983308696 
Elijah, Social Studies, Classwork, 65.51510889784785 
Elijah, Social Studies, Quiz, 80.22267862977415 
Elijah, Social Studies, Quiz, 92.76104121080664 
Elijah, Social Studies, Quiz, 99.55421753216015 
Elijah, Social Studies, Quiz, 79.96520945008558 
Elijah, Social Studies, Quiz, 43.02549489280074 
Elijah, Social Studies, Quiz, 72.90569201581575 
Elijah, Social Studies, Quiz, 63.30827487367428 
Elijah, Social Studies, Quiz, 50.413266770244704 
Elijah, Social Studies, Quiz, 51.64044272598571 
Elijah, Social Studies, Quiz, 46.350352097806145 
Elijah, Social Studies, Quiz, 51.10274899426373 
Elijah, Social Studies, Quiz, 65.79079003638984 
Elijah, Social Studies, Quiz, 92.64807782460116 
Elijah, Social Studies, Quiz, 65.37759981122694 
Elijah, Social Studies, Quiz, 49.94021605709246 
Elijah, Social Studies, Quiz, 73.97677109886979 
Elijah, Social Studies, Quiz, 57.034302683530385 
Elijah, Social Studies, Quiz, 46.08720983296902 
Elijah, Social Studies, Quiz, 87.84906435074856 
Elijah, Social Studies, Quiz, 55.579616266408955 
Elijah, Social Studies, Test, 52.72594570336515 
Elijah, Social Studies, Test, 64.99374610251309 
Elijah, Social Studies, Test, 68.01744078032009 
Elijah, Social Studies, Test, 72.35530698593269 
Elijah, Social Studies, Test, 70.05480431683509 
Elijah, Social Studies, Test, 47.836850884049404 
Elijah, Social Studies, Test, 48.583373840207614 
Elijah, Social Studies, Test, 49.10024457004204 
Elijah, Social Studies, Test, 92.13466347298444 
Elijah, Social Studies, Test, 48.66105239169045 
Elijah, Social Studies, Test, 92.77973321529898 
Elijah, Social Studies, Test, 63.427185470867556 
Elijah, Social Studies, Test, 79.86203638668653 
Elijah, Social Studies, Test, 50.41437842669937 
Elijah, Social Studies, Test, 68.66053171871194 
Elijah, Social Studies, Test, 65.17390319566422 
Elijah, Social Studies, Test, 95.16513992822702 
Elijah, Social Studies, Test, 67.41731744474754 
Elijah, Social Studies, Test, 64.65993135167994 
Elijah, Social Studies, Test, 76.90192336930325 
Max, Physics, Homework, 94.31166107413708 
Max, Physics, Homework, 85.71541135192732 
Max, Physics, Homework, 47.57845688765137 
Max, Physics, Homework, 46.21530699814477 
Max, Physics, Homework, 62.70237240222544 
Max, Physics, Homework, 75.36356165938997 
Max, Physics, Homework, 52.38201190352187 
Max, Physics, Homework, 47.406978411286616 
Max, Physics, Homework, 83.36058510465764 
Max, Physics, Homework, 89.50365329214425 
Max, Physics, Homework, 51.51266966462532 
Max, Physics, Homework, 53.289597634219305 
Max, Physics, Homework, 55.97276979481166 
Max, Physics, Homework, 50.08171510884656 
Max, Physics, Homework, 79.22669268065488 
Max, Physics, Homework, 95.72556506467022 
Max, Physics, Homework, 83.65992006507102 
Max, Physics, Homework, 92.21085273297888 
Max, Physics, Homework, 98.43906495509819 
Max, Physics, Homework, 79.22536492904459 
Max, Physics, Classwork, 58.49091568897343 
Max, Physics, Classwork, 52.95949099198964 
Max, Physics, Classwork, 53.58590481493495 
Max, Physics, Classwork, 60.427921402590655 
Max, Physics, Classwork, 47.59665161885645 
Max, Physics, Classwork, 49.68738359322597 
Max, Physics, Classwork, 40.52556881733011 
Max, Physics, Classwork, 78.4484708019053 
Max, Physics, Classwork, 62.434042486070126 
Max, Physics, Classwork, 40.57657601025758 
Max, Physics, Classwork, 74.26236390126084 
Max, Physics, Classwork, 83.10986798057402 
Max, Physics, Classwork, 86.31962028568296 
Max, Physics, Classwork, 93.00808952074331 
Max, Physics, Classwork, 85.41095390965435 
Max, Physics, Classwork, 66.2540001044976 
Max, Physics, Classwork, 56.23020682344058 
Max, Physics, Classwork, 96.16709353177734 
Max, Physics, Classwork, 54.157630253206555 
Max, Physics, Classwork, 83.55819014160444 
Max, Physics, Quiz, 56.69162445696577 
Max, Physics, Quiz, 41.254683919124915 
Max, Physics, Quiz, 40.1693970750353 
Max, Physics, Quiz, 43.477123207925324 
Max, Physics, Quiz, 55.993482636439346 
Max, Physics, Quiz, 55.40540956287471 
Max, Physics, Quiz, 54.87351833319482 
Max, Physics, Quiz, 51.214675981977194 
Max, Physics, Quiz, 83.63583780205045 
Max, Physics, Quiz, 92.84385217520285 
Max, Physics, Quiz, 64.00044975630476 
Max, Physics, Quiz, 95.2543169228336 
Max, Physics, Quiz, 44.77527718662804 
Max, Physics, Quiz, 65.9769642382776 
Max, Physics, Quiz, 46.44111797936401 
Max, Physics, Quiz, 69.18130972894076 
Max, Physics, Quiz, 63.64823972249406 
Max, Physics, Quiz, 48.42519684977219 
Max, Physics, Quiz, 65.7293403119663 
Max, Physics, Quiz, 56.33879670037463 
Max, Physics, Test, 83.4234614746237 
Max, Physics, Test, 63.55122209708305 
Max, Physics, Test, 94.62743076676415 
Max, Physics, Test, 67.86225637283653 
Max, Physics, Test, 42.388246266823714 
Max, Physics, Test, 57.675681713172565 
Max, Physics, Test, 53.178533471667144 
Max, Physics, Test, 94.17308351001657 
Max, Physics, Test, 65.72233990884659 
Max, Physics, Test, 85.91980881293541 
Max, Physics, Test, 77.19629894454116 
Max, Physics, Test, 47.86168034645795 
Max, Physics, Test, 87.61666549787464 
Max, Physics, Test, 94.78081175837704 
Max, Physics, Test, 82.20428711312535 
Max, Physics, Test, 98.37493920140466 
Max, Physics, Test, 61.410961522840296 
Max, Physics, Test, 87.87620509178777 
Max, Physics, Test, 86.20959877815473 
Max, Physics, Test, 49.04731761856077 
Max, Computer Science, Homework, 68.69378187986274 
Max, Computer Science, Homework, 56.2054760420701 
Max, Computer Science, Homework, 53.44109841736817 
Max, Computer Science, Homework, 73.1226457050675 
Max, Computer Science, Homework, 63.3464164424523 
Max, Computer Science, Homework, 82.02482120760148 
Max, Computer Science, Homework, 55.91879395073423 
Max, Computer Science, Homework, 57.24808137885027 
Max, Computer Science, Homework, 86.24496704541983 
Max, Computer Science, Homework, 42.82365582833613 
Max, Computer Science, Homework, 50.8386339366638 
Max, Computer Science, Homework, 80.80373712408121 
Max, Computer Science, Homework, 57.31482981569701 
Max, Computer Science, Homework, 78.97569328489695 
Max, Computer Science, Homework, 99.62114144120463 
Max, Computer Science, Homework, 95.52592248526909 
Max, Computer Science, Homework, 53.001569459711426 
Max, Computer Science, Homework, 80.50593170599664 
Max, Computer Science, Homework, 80.52889401489988 
Max, Computer Science, Homework, 40.420083291594594 
Max, Computer Science, Classwork, 91.51537584491643 
Max, Computer Science, Classwork, 61.35766655825344 
Max, Computer Science, Classwork, 66.09693760750378 
Max, Computer Science, Classwork, 74.94649828387708 
Max, Computer Science, Classwork, 97.83508832034283 
Max, Computer Science, Classwork, 94.41267744115893 
Max, Computer Science, Classwork, 80.21889799760467 
Max, Computer Science, Classwork, 90.90674412455596 
Max, Computer Science, Classwork, 56.80719822030454 
Max, Computer Science, Classwork, 58.71469545177187 
Max, Computer Science, Classwork, 75.66000179949319 
Max, Computer Science, Classwork, 46.169627992714176 
Max, Computer Science, Classwork, 81.08799382481025 
Max, Computer Science, Classwork, 91.41032922716032 
Max, Computer Science, Classwork, 90.17023626578245 
Max, Computer Science, Classwork, 87.96916682351576 
Max, Computer Science, Classwork, 97.30685370917415 
Max, Computer Science, Classwork, 74.58130265060561 
Max, Computer Science, Classwork, 47.67188638357242 
Max, Computer Science, Classwork, 85.59213117394111 
Max, Computer Science, Quiz, 83.9968930718043 
Max, Computer Science, Quiz, 73.59237849419523 
Max, Computer Science, Quiz, 51.99315342049578 
Max, Computer Science, Quiz, 79.8993385080546 
Max, Computer Science, Quiz, 58.84195712821371 
Max, Computer Science, Quiz, 65.58306822346856 
Max, Computer Science, Quiz, 69.01350458014139 
